highway_name,route_no,from_location,to_location,source_url,source_note
Moses J. Jones Parkway,US-31,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1041,"Highway US-31, business route, also known as Seaway Drive, beginning at the intersection with Spring Street in Muskegon and continuing to the intersection with Getty Street in Muskegon shall be known as the ""Moses J. Jones Parkway"". Moses J. Jones was a well known pastor at Muskegon’s John Wesley AME Zion Church for over 36 years. He is best remembered for his “good will dinners” that allowed him to both feed the hungry and at the same time foster interracial harmony. The grandson of slaves, Jones came to Muskegon from Hammond, Indiana in 1936. On a daily basis, Jones would scour bakeries and grocery stores for day old goods to feed to those in need. He would also connect the underprivileged with just out of fashion suits. When an individual could not afford the relatively cheap suit, Jones would give the suit away for free. Moses J. Jones also did outreach to the youth establishing a community recreation center in the basement of John Wesley AME Zion Church, where youths had a place to escape the streets and partake in table tennis and join basketball and baseball teams."
Sheriff Robert Radden Memorial Highway,US-10,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1071,"Highway US-10 in Lake county, beginning at the intersection of M-37 and US-10 and continuing east to the county line, shall be known as the ""Sheriff Robert Radden Memorial Highway"". Sheriff Radden succumbed to injuries sustained one month earlier when he was struck by a vehicle. He responded to an emergency call at a bar after receiving reports of a fight at the location. He was struck by the vehicle as he walked from his car to the bar. The injuries caused him to lapse into a coma, to which he never recovered."
Marine Corps League Memorial Highway,M-54,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1078,"Highway M-54 in Genesee County beginning at the intersection of M-54 and I-69 and continuing north to the intersection of M-54 and M-57 shall be known as the ""Marine Corps League Memorial Highway"". The M-54 highway runs through the heart of Genesee County and is the site of the home of the Flint detachment of the Marine Corps League. The Marine Corps League is a veteran’s organization of the United States Marines that was founded in 1923 and has more than 50,000 members. The highway where the Flint Marine Corp League will be located is named the “Marine Corps League Memorial Highway” in honor of the sacrifices the marines made in service to their country."
United Spanish War Veterans' Memorial Highway,US-23,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1007,"The portion of highway US-23 beginning at the border between Michigan and Ohio in Monroe County and extending north to the city of Mackinaw City shall be known as the ""United Spanish War Veterans' Memorial Highway"". The United Spanish War Veterans was an American Veterans organization which consisted of veterans of the Spanish–American War, Philippine–American War and China Relief Expedition"
Staff Sergeant Ergin V. Osman Memorial Highway,M-29,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-2065,"The portion of highway M-29 beginning at Gratiot avenue and extending east to the border between Macomb county and St. Clair county shall be known as the ""Staff Sergeant Ergin V. Osman Memorial Highway"". 35, of Jacksonville, N.C., assigned to the 4th Battalion, 101st Aviation Regiment, 159th Combat Aviation Brigade, 101st Airborne Division (Air Assault), Fort Campbell, Ky.Staff Sgt. Ergin V. Osman was one of six soldiers from the Army's 101st Airborne Ranger Pathfinders based at Fort Campbell who died when an improvised explosive device hit their unit May 26 in Kandahar province."
Veteran's Memorial Causeway,M-120,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1061,"Highway M-120 in Muskegon County beginning at the intersection of highway M-120, Lake Avenue and Whitehall Road, and extending south for 1 mile shall be known as the ""Veteran's Memorial Causeway"". Title 38 of the Code of Federal Regulations defines a veteran as “a person who served in the active military, naval, or air service and who was discharged or released under conditions other than dishonorable.” This definition explains that any individual that completed a service for any branch of armed forces classifies as a veteran as long as they were not dishonorably discharged."
Ronald W. Reagan Memorial Highway,M-3,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1092,"Highway M-3 in Macomb County beginning at the intersection of M-3 and Harrington Boulevard and continuing north to its end shall be known as the ""Ronald W. Reagan Memorial Highway"". Born in Tampico, Illinois, on February 6, 1911, Ronald Reagan initially chose a career in entertainment, appearing in more than 50 films. While in Hollywood, he worked as president of the Screen Actor's Guild and met his future wife, Nancy (Davis) Reagan. He later served two terms as governor of California. Originally a liberal Democrat, Reagan ran for the U.S. presidency as a Republican and won two terms, beginning in 1980, ultimately becoming a conservative icon over the ensuing decades. Having suffered from Alzheimer's disease in his later years, Reagan died on June 5, 2004."
Philip A. Hart Memorial Highway,I-275,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1029,"Highway I-275 beginning at the intersection of I-275 and I-75 in Monroe County and extending north to I-96 in Oakland County shall be known as the ""Philip A. Hart Memorial Highway"". Before serving three terms in the U.S. Senate, Philip Hart practiced law in Detroit, served in the U.S. Army during World War II, held a variety of State posts, and served as the Lieutenant Governor. Due to his focus in the Senate on legislation pertaining to civil rights, antitrust enforcement, and consumer and environmental protection, he became known as the “conscience of the Senate”. In addition to the highway, a Senate office building, Detroit’s Hart Plaza, and the Hart-Dole-Inouye Federal Center in Battle Creek are named after him."
Corporal Matthew Edwards Memorial Highway,US-24,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-2071,"The portion of US-24 beginning at the intersection of US-24 and Van Born road in the city of Taylor and continuing south to the intersection of US-24 and Pennsylvania road shall be known as the ""Corporal Matthew Edwards Memorial Highway"". Corporal Matthew Edwards was shot and killed while responding to reports of a burglary in progress at an apartment complex on Pine Street at approximately 6:00 am. He and his partner encountered a man in the parking lot fitting the description of the suspect. As Corporal Edwards was speaking to him, the subject suddenly produced a handgun and fatally shot the officer. Corporal Edwards' partner returned fire and wounded the suspect. The suspect was found guilty of first degree premeditated murder in November 2011 and was sentenced to life in prison without parole. Corporal Edwards had served with the Taylor Police Department for nearly six years. He is survived by his wife and two children."
Columbus Memorial Highway,M-102,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1015,"The portion of M-102 from the intersection with Grand River Avenue in the city of Farmington and extending east to M-3 in Macomb County shall be known as the ""Columbus Memorial Highway"". Christopher Columbus (c. 1451 to May 20, 1506) was an Italian explorer and navigator. In 1492, he sailed across the Atlantic from Spain in the Santa Maria, with the Pinta and the Niña ships alongside, hoping to find a new route to India. Between 1492 and 1504, he made a total of four voyages to the Caribbean and South America and has been credited for opening up the Americas to European colonization."
World War II Veterans Memorial Highway,M-37,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-105,"The portion of highway M-37 beginning at the intersection with US-10 in Lake County and extending north to the county line of Lake County and Wexford County shall be known as the ""World War II Veterans Memorial Highway"". There were 16,112,566 members of the United States Armed Forces during World War II. There were 291,557 battle deaths, 113,842 other deaths in service (non-theater), and 670,846 non-mortal woundings. According to the Department of Veterans Affairs, around 558,000 American veterans from the war were estimated to still be alive in September 2017."
Blue Star Memorial Highway,US-31,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1011,"The portion of highway US-31 beginning at the border between Michigan and Indiana in Berrien County and extending to the Straits of Mackinac at the county line of Emmet and Cheboygan counties shall be known as the ""Blue Star Memorial Highway"". Blue Star Memorial Highways are marked to pay tribute to the United States Armed Forces. The National Council of State Garden Clubs started the program in 1945 after World War II. The Blue Star was used on service flags to denote a service member fighting in the war."
David Dunbar Buick Freeway and The UAW Freeway,I-475,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1021,"The portion of highway I-475 that is in Genesee County shall be known as the ""David Dunbar Buick Freeway"" and ""The UAW Freeway"". Scottish-American inventor and automotive pioneer, best known for starting the car company that became the Buick Motor Division of General Motors Corporation (GM).  David Buick died of colon cancer in Harper Hospital, Detroit, on March 5, 1929."
Tim Sanborn Memorial Highway,US-127,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1083,"The portion of highway US-127 in Clinton county beginning at the intersection of highway US-127 and Colony road and extending north to highway M-57 shall be known as the ""Tim Sanborn Memorial Highway"". Firefighter Timothy Sanborn, a 6 year veteran of the Clinton Area Fire and Rescue Department, died Friday June 22, 2007. Timothy was operating a pumper at a structure fire when he suffered a major heart attack. He was transported to a local hospital but passed away before arriving.He left behind his wife of 31 years‚ Marie; and three daughters‚ Shannon (Tim) Freeland‚ Lisa (Derek) Smith‚ and Amy Sanborn."
Walter P. Chrysler Freeway,I-75,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1044,"The portion of highway I-75 that is within Wayne and Oakland counties shall be known as the “Walter P. Chrysler Freeway"". Walter P. Chrysler, whose career started with the railroads, joined the automobile industry as works manager for Buick Motor Company in Flint at $6,000 a year. By 1915, Chrysler's salary was $50,000 a year, and he was president of Buick.  Later, Chrysler was the industrial troubleshooter who restored the Willys.  Overland Company and the Maxwell-Chalmers Company to financial health. He built the first Chrysler car in 1924. When the Chrysler Corporation was 10 years old, its founder had parlayed his original $8 million investment into a $235 million empire. Chrysler died in 1940 at the age of 65."
"John Wayne ""Dusty"" Marcum Memorial Highway",I-75,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1008a,"The portion of highway I-75 in Genesee County shall be known as the ""John Wayne ""Dusty"" Marcum Memorial Highway"". Mr. Marcum had a distinguished career as an elite soldier in the United States Navy. He was a highly decorated soldier who had been a member of the elite special operations group SEAL Team Six since 2001. His awards include the following: two Silver Stars, four Bronze Stars, a Joint Service Commendation Medal, a Navy and Marine Corps Commendation Medal, an Army Commendation Medal, a Joint Service Achievement Medal, four separate combat action ribbons, and the Purple Heart. Flushing High School had given him a special award, and the local Moose Lodge has an annual scholarship awarded in his name and honor."
Vietnam Veterans Memorial Highway,M-59,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1042,"The portion of highway M-59 from the intersection with I-96 in Livingston County and extending east to the intersection with I-94 in Macomb County, excluding the section of highway M-59 between the city of Pontiac and the city of Utica, shall be known as the ""Vietnam Veterans Memorial Highway"". Vietnam Veterans of America, Inc. (VVA) is a national non-profit corporation founded in 1978 in the United States that is committed to serving the needs of all veterans. It is funded without any contribution from any branch of government. VVA is the only such organization chartered by the United States Congress and dedicated to Vietnam veterans and their families. The group holds a congressional charter under Title 36 of the United States Code. Its founding principle is ""Never again will one generation of veterans abandon another."""
Purple Heart Highway,I-69,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1065,"That portion of highway I-69 beginning at the intersection of I-69 east and U.S. 27 north in Clinton County and extending east to exit 105 in Shiawassee County shall be named the ""Purple Heart Highway"". The Purple Heart is a United States military decoration awarded in the name of the president to those wounded or killed while serving on or after April 5, 1917, with the U.S. military."
Holocaust Memorial Highway,M-10,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1087,"The part of highway M-10 located in Oakland County, beginning at the intersection of M-10 and I-696 and continuing northwest to the intersection of M-10 and Orchard Lake Road, shall be known as the ""Holocaust Memorial Highway"". Society cannot afford to forget such a horrific time, during which more than 11.0 million people— approximately the population of Michigan—died. It is critical to ensure that people, especially those of younger generations, to whom more recent tragedies such as the attacks of September 11, 2001, are more salient, understand the significance of the Holocaust. A designated road would serve as an enduring reminder to help ensure that the terrible events of the Holocaust are not repeated in the future. This portion of M-10 is located near the Holocaust Memorial Center on Orchard Lake Road in Farmington Hills."
Sydney Ouwinga Memorial Bypass,US-131,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1055,"The part of the bypass of highway US-131 that is located between M-115 and Boon Road in Wexford County shall be known as the ""Sydney Ouwinga Memorial Bypass"". Sydney Ouwinga served with great distinction as a State Representative of the 18th Representative District in the Michigan House of Representatives from 1982 until his untimely death in July 1991. During his nine years as an elected state officeholder, Mr. Ouwinga served as minority vice-chairman of the House Transportation Committee, and a member of the Agriculture Committee, the Forestry and Minerals Committee, and the Towns and Counties Committee."
Firefighter Brian Woehlke Memorial Highway,M-153,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1089,"The portion of highway M-153 beginning at the intersection of highway M-153 and Newburgh road and extending east to the intersection of highway M-153 and Wayne road shall be known as the ""Firefighter Brian Woehlke Memorial Highway"". Firefighter Woehlke and the members of his fire department responded to a report of smoke coming from the roof of a strip mall that contained a pool hall and a restaurant. Firefighter Woehlke was assigned to enter the structure with a company officer and another firefighter. Firefighters had difficulty finding the seat of the fire and interior conditions worsened. The crew, in verbal communication, decided to exit the structure. Firefighter Woehlke became separated from the other members of his crew as they exited. When his absence was noted, a crew was sent into the structure to locate Firefighter Woehlke. Conditions did not allow a full search and firefighters did not report hearing a PASS device alarm or low air alarm while searching. He was found with his helmet, hood, and facepiece off but nearby. At autopsy, the level of carboxyhemoglobin is his blood was 35 percent. The cause of death was listed as thermal injuries and smoke and soot inhalation."
Veterans of Foreign Wars Memorial Highway,M-81,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-2075,"Highway M-81 in Tuscola County beginning at the intersection of highway M-81 and Van Geisen Road and continuing southwest to the intersection of highway M-81 and Chambers Road shall be known as the ""Veterans of Foreign Wars Memorial Highway"". The Veterans of Foreign Wars of the United States (VFW, or simply Veterans of Foreign Wars) is an American War Veterans organization headquartered in Kansas City, Missouri. The Veterans of Foreign Wars was established by James C. Putnam on September 29, 1899, in Columbus, Ohio. The organization's membership consists of veterans who, as soldiers, sailors, marines, airmen, and coast guardsmen served the United States in wars, campaigns, and expeditions on foreign soil or in hostile waters."
AmVets Memorial Highway,I-96,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1043,"Highway I-96 extending from Wayne County west to Muskegon County shall be known as the ""AmVets Memorial Highway"". AMVETS (American Veterans) is the nation’s most inclusive Congressionally-chartered veterans service organization, representing the interests of 20 million veterans. AMVETS is open to and fighting for all who honorably served in the United States military, including the Reserve and Guard, with more than 250,000 members nationwide."
Cesar E. Chavez Way,I-196,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1066,"That portion of highway business route 196 in the city of Grand Rapids and the county of Kent beginning at the intersection of business route 196 and Franklin Street and continuing south to Clyde Park Avenue shall be commemorated as the ""Cesar E. Chavez Way"". In 1994, Cesar Estrada Chavez was awarded the Presidential Medal of Freedom posthumously, to recognize a lifetime of unrelenting efforts and countless selfless acts that re-formed or removed many unyielding institutional structures that dehumanize people who live in poverty. After he died on April 23, 1993 at age 66, more than 40,000 people attended his funeral, little wonder since a 1975 Lou Harris poll showed that 17 million American adults were honoring the grape boycott he began five years earlier."
Bernie Borden Memorial Overpass,Overpass at I-75 and M-57,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-106,"The overpass located at the intersection of highway I-75 and highway M-57 in Genesee County shall be known as the ""Bernie Borden Memorial Overpass"". Born on March 8, 1929, in Saginaw, Borden graduated from Clio High School, and was a three-sport athlete that helped earn him induction into the Greater Flint Area Sports Hall of Fame in 1947. He served in the U.S. Navy and married Betty Babcock on March 25, 1951.  Borden earned a bachelor's degree in science in 1956 from Ferris State University, where he played baseball. The owner of Borden's Pharmacy for nearly five decades, he was truly community driven. Borden died December 22, 2017 at the age of 88."
Clara Barton Memorial Highway,"M-125,US-24",,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1013,"The portion of M-125 beginning at the border between Michigan and Ohio in Monroe County and extending north to the intersection with US-24 and the portion of US-24 beginning at the intersection of M-125 and extending north to I-96 in Wayne County shall be known as the ""Clara Barton Memorial Highway"". Miss Barton was born at North Oxford, Massachusetts in 1821. In 1881 she founded the American Red Cross with headquarters at Dansville, New York. In September of the same year, the first major disaster in which the American Red Cross gave a helping hand was a devastating forest fire in Lapeer, Tuscola and Huron counties in which 125 lives were lost and thousands made homeless without food or shelter. Miss Barton and her little band of earnest assistants gathered blankets, clothing and other necessities for the suffering refugees. Clara Barton died in 1912 at the age of 91."
Matt McNeely Boulevard,M-85,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1052,"The portion of highway M-85 located in the city of Detroit between Outer Drive and highway I-75 shall also be known as ""Matt McNeely Boulevard"". Former Representative Matthew McNeely served in the Michigan House of Representatives from 1964 to 1986. He represented the Third District of the State House, which encompassed a portion of the City of Detroit. During his tenure in the House, McNeely served 18 years as Speaker Pro-Tem, being the first African-American to do so, and four years as Associate Speaker. In addition to serving as an elected official, McNeely has volunteered to work for various nonprofit organizations, such as the Neighborhood Foundation, which works with the Detroit Public Schools on crime and drug prevention."
Pere Marquette Memorial Highway,US-31,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1014,"The part of highway US-31 beginning at the county line of Muskegon and Oceana counties and extending north to the county line of Mason and Manistee counties shall be known as the ""Pere Marquette Memorial Highway"". Father Jacques Marquette, also known as Pere Marquette, was a French Jesuit missionary who founded Michigan’s first European settlement, Sault Ste. Marie, and later founded St. Ignace, Michigan."
POW/MIA Memorial Freeway,M-53,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1086,"The part of M-53 located between 27 Mile Road and 34 Mile Road in Macomb County shall be known as the ""POW/MIA Memorial Freeway"". Named in honor of American prisoners of war and those who were and are missing in action."
PFC Shane Cantu Veterans Memorial Highway,M-71,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-2079a,"The portion of highway M-71 between the eastern city limit of the city of Owosso and the western city limit of the city of Corunna shall be known as the ""PFC Shane Cantu Veterans Memorial Highway"". A native of Corunna, Michigan, U.S. Army PFC Shane Cantu was killed at the age of 20 during his first tour of duty in Afghanistan on August 28, 2012, after insurgents threw an explosive over a base wall. PFC Cantu graduated from Corunna High School in 2010 and attended Adrian College, where he played football, before joining the U.S. Army."
Sergeant Joe Johnson Memorial Highway,US-23,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1011a,"The portion of highway US-23 in Genesee County beginning at the intersection of highway US-23 and Thompson Road and extending north to the intersection of highway US-23 and Bristol Road shall be known as the ""Sergeant Joe Johnson Memorial Highway."" United States Army Specialist Joseph Johnson was killed at the age of 24 in Afghanistan on June 16, 2010. His family was presented with the Purple Heart, Bronze Star, and Combat Action Medal for his service. Sergeant Johnson was a Flint area native and enlisted in the Army in 2006 after graduating from Carman-Ainsworth High School in 2004."
Trooper Jeffrey Werda Memorial Highway,M-61,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-107,"The portion of highway M-61 from the eastern city limit of the city of Gladwin to the intersection of highway M-61 and highway M-30 in Gladwin county shall be known as the ""Trooper Jeffrey Werda Memorial Highway"". Michigan State Police Trooper Jeffrey Werda was killed in a single patrol car accident while responding to a call to assist Saginaw County sheriff’s deputies in a pursuit on April 6, 2011. The 10-year state police veteran graduatedf from Kearsley High School was married and a father of three."
Gerald R. Ford Freeway,I-196,,,https://www.legislature.mi.gov/Laws/MCL?objectName=mcl-250-1026,"Highway I-196 in Kent, Ottawa, and Allegan counties shall be known as the ""Gerald R. Ford Freeway"". Gerald Ford was born on July 14, 1913, in Omaha, Nebraska. A star college football player, he served in the Navy during WWII. Elected to the House of Representatives in 1948, Ford represented Michigan's 5th District for nearly 25 years before suddenly finding himself at the crossroads of history. He was elevated to vice president, and then became the 38th U.S. president due to Richard Nixon's involvement in the Watergate scandal and subsequent resignation. Ford was defeated by Jimmy Carter in the 1976 election. He died in California in 2006."
